0_Avg-Duration_s,0_Min-Duration_s,0_Max-Duration_s,0_Median-Duration_s
0.000160941,0.000155713,0.000166168,0.000160941
0.000133908,0.000102495,0.000165321,0.000133908
0.000100215,9.9805e-05,0.000100625,0.000100215
0.000100274,9.9377e-05,0.000101171,0.000100274
9.944e-05,9.8939e-05,9.9941e-05,9.944e-05
9.9912e-05,9.9634e-05,0.000100189,9.9912e-05
9.9465e-05,9.9413e-05,9.9516e-05,9.9465e-05
9.9437e-05,9.915e-05,9.9724e-05,9.9437e-05
9.9563e-05,9.9001e-05,0.000100125,9.9563e-05
9.9754e-05,9.9277e-05,0.000100231,9.9754e-05
9.9867e-05,9.9814e-05,9.992e-05,9.9867e-05
9.9271e-05,9.9101e-05,9.9441e-05,9.9271e-05
9.9863e-05,9.8985e-05,0.000100741,9.9863e-05
9.9265e-05,9.8923e-05,9.9607e-05,9.9265e-05
9.9907e-05,9.9472e-05,0.000100342,9.9907e-05
0.000100648,0.000100337,0.000100959,0.000100648
0.000100225,9.9342e-05,0.000101107,0.000100225
0.000100327,9.9859e-05,0.000100794,0.000100327
0.0001003,9.9505e-05,0.000101095,0.0001003
9.9487e-05,9.8778e-05,0.000100197,9.9487e-05
9.9525e-05,9.8882e-05,0.000100168,9.9525e-05
9.9761e-05,9.8808e-05,0.000100714,9.9761e-05
9.9247e-05,9.903e-05,9.9463e-05,9.9247e-05
9.9565e-05,9.9158e-05,9.9972e-05,9.9565e-05
9.9915e-05,9.9863e-05,9.9967e-05,9.9915e-05
9.9247e-05,9.8733e-05,9.9761e-05,9.9247e-05
0.000100222,0.000100149,0.000100295,0.000100222
9.9483e-05,9.893e-05,0.000100036,9.9483e-05
9.9552e-05,9.8826e-05,0.000100278,9.9552e-05
9.9557e-05,9.8977e-05,0.000100137,9.9557e-05
9.9804e-05,9.9522e-05,0.000100085,9.9804e-05
0.000102111,9.9299e-05,0.000104922,0.000102111
9.9899e-05,9.8941e-05,0.000100857,9.9899e-05
0.000100027,9.909e-05,0.000100964,0.000100027
9.9135e-05,9.911e-05,9.9159e-05,9.9135e-05
0.000100209,0.000100057,0.000100361,0.000100209
9.9908e-05,9.9857e-05,9.9959e-05,9.9908e-05
9.9464e-05,9.8659e-05,0.000100269,9.9464e-05
9.9881e-05,9.9834e-05,9.9928e-05,9.9881e-05
0.000101345,0.000100122,0.000102569,0.000101345
9.9201e-05,9.9104e-05,9.9299e-05,9.9201e-05
0.000100678,0.000100493,0.000100864,0.000100678
9.999e-05,9.9926e-05,0.000100054,9.999e-05
0.000100483,9.9887e-05,0.00010108,0.000100483
0.00012105,0.000100429,0.000141671,0.00012105
9.9867e-05,9.9569e-05,0.000100165,9.9867e-05
0.000100523,0.000100161,0.000100884,0.000100523
9.9595e-05,9.9287e-05,9.9903e-05,9.9595e-05
9.9693e-05,9.9089e-05,0.000100297,9.9693e-05
0.000100275,0.000100065,0.000100485,0.000100275
9.9835e-05,9.9125e-05,0.000100545,9.9835e-05
9.9747e-05,9.9433e-05,0.000100061,9.9747e-05
9.9376e-05,9.895e-05,9.9803e-05,9.9376e-05
9.9492e-05,9.9125e-05,9.9859e-05,9.9492e-05
9.9617e-05,9.907e-05,0.000100165,9.9617e-05
9.9542e-05,9.9248e-05,9.9836e-05,9.9542e-05
9.9313e-05,9.9186e-05,9.944e-05,9.9313e-05
0.000100201,0.000100161,0.000100241,0.000100201
9.9732e-05,9.9321e-05,0.000100142,9.9732e-05
9.9574e-05,9.9058e-05,0.000100091,9.9574e-05
0.000100272,0.00010023,0.000100315,0.000100272
0.000100982,0.000100508,0.000101456,0.000100982
9.9807e-05,9.9181e-05,0.000100432,9.9807e-05
9.9173e-05,9.8859e-05,9.9487e-05,9.9173e-05
9.9621e-05,9.935e-05,9.9892e-05,9.9621e-05
9.951e-05,9.9211e-05,9.9809e-05,9.951e-05
0.000100068,9.9885e-05,0.000100251,0.000100068
9.946e-05,9.902e-05,9.99e-05,9.946e-05
9.902e-05,9.8896e-05,9.9144e-05,9.902e-05
9.9686e-05,9.9473e-05,9.9898e-05,9.9686e-05
9.9224e-05,9.9013e-05,9.9436e-05,9.9224e-05
9.9575e-05,9.935e-05,9.98e-05,9.9575e-05
9.987e-05,9.9742e-05,9.9998e-05,9.987e-05
9.9394e-05,9.9232e-05,9.9557e-05,9.9394e-05
9.9091e-05,9.8999e-05,9.9182e-05,9.9091e-05
0.000100099,9.9956e-05,0.000100242,0.000100099
0.000103066,9.9967e-05,0.000106164,0.000103066
0.000100678,9.9433e-05,0.000101922,0.000100678
9.9858e-05,9.9173e-05,0.000100542,9.9858e-05
0.000100175,0.000100153,0.000100197,0.000100175
9.9383e-05,9.9344e-05,9.9421e-05,9.9383e-05
0.000315891,0.000195205,0.000436577,0.000315891
0.000158293,9.9703e-05,0.000216884,0.000158293
0.000138335,9.9221e-05,0.00017745,0.000138335
9.9948e-05,9.9171e-05,0.000100726,9.9948e-05
9.9793e-05,9.9412e-05,0.000100175,9.9793e-05
9.9924e-05,9.9418e-05,0.00010043,9.9924e-05
9.9748e-05,9.9379e-05,0.000100117,9.9748e-05
9.9986e-05,9.9909e-05,0.000100064,9.9986e-05
9.8959e-05,9.8801e-05,9.9117e-05,9.8959e-05
9.8955e-05,9.8859e-05,9.9051e-05,9.8955e-05
0.000100711,0.00010011,0.000101311,0.000100711
9.9597e-05,9.956e-05,9.9634e-05,9.9597e-05
0.000100451,9.9858e-05,0.000101043,0.000100451
9.9309e-05,9.9001e-05,9.9616e-05,9.9309e-05
9.9329e-05,9.8955e-05,9.9703e-05,9.9329e-05
9.9524e-05,9.9308e-05,9.9739e-05,9.9524e-05
9.99e-05,9.9249e-05,0.00010055,9.99e-05
0.000124431,0.000114488,0.000134374,0.000124431
9.9459e-05,9.8823e-05,0.000100095,9.9459e-05
9.9741e-05,9.9362e-05,0.000100119,9.9741e-05
0.00010008,9.9746e-05,0.000100413,0.00010008
9.9553e-05,9.9268e-05,9.9838e-05,9.9553e-05
9.9834e-05,9.9799e-05,9.9869e-05,9.9834e-05
9.9679e-05,9.8748e-05,0.00010061,9.9679e-05
0.000100215,0.000100195,0.000100235,0.000100215
0.000100732,0.000100686,0.000100778,0.000100732
9.9614e-05,9.9509e-05,9.9718e-05,9.9614e-05
0.000100024,9.9768e-05,0.00010028,0.000100024
9.9602e-05,9.9172e-05,0.000100033,9.9602e-05
9.9771e-05,9.9642e-05,9.99e-05,9.9771e-05
9.9399e-05,9.9384e-05,9.9413e-05,9.9399e-05
9.9202e-05,9.8729e-05,9.9675e-05,9.9202e-05
9.9532e-05,9.8807e-05,0.000100257,9.9532e-05
0.00010022,9.9853e-05,0.000100587,0.00010022
9.9532e-05,9.9356e-05,9.9708e-05,9.9532e-05
9.948e-05,9.937e-05,9.9589e-05,9.948e-05
9.9601e-05,9.9522e-05,9.968e-05,9.9601e-05
9.9865e-05,9.977e-05,9.9959e-05,9.9865e-05
0.000100067,9.9843e-05,0.000100291,0.000100067
0.00010005,9.9631e-05,0.000100468,0.00010005
0.000100557,0.000100225,0.000100889,0.000100557
0.000100125,0.000100084,0.000100166,0.000100125
0.000100223,9.9832e-05,0.000100615,0.000100223
0.000129387,0.00012314,0.000135635,0.000129387
9.9777e-05,9.9464e-05,0.00010009,9.9777e-05
9.9729e-05,9.9574e-05,9.9884e-05,9.9729e-05
0.000100487,0.000100436,0.000100537,0.000100487
9.9211e-05,9.9162e-05,9.9261e-05,9.9211e-05
9.9512e-05,9.8758e-05,0.000100267,9.9512e-05
9.9338e-05,9.882e-05,9.9857e-05,9.9338e-05
9.96e-05,9.9539e-05,9.9661e-05,9.96e-05
0.000100513,0.000100122,0.000100903,0.000100513
9.9378e-05,9.9215e-05,9.9541e-05,9.9378e-05
9.9182e-05,9.8915e-05,9.945e-05,9.9182e-05
9.9454e-05,9.9038e-05,9.987e-05,9.9454e-05
9.99e-05,9.9292e-05,0.000100507,9.99e-05
9.9308e-05,9.9197e-05,9.9419e-05,9.9308e-05
0.000100429,0.000100367,0.00010049,0.000100429
0.000100167,0.000100105,0.000100229,0.000100167
