app_mix,system,numnodes,allocation_mode,allocation_split,ppn,out_format,extra,path
./apps_mix/a2a_b/1B,nanjin,8,l,100,1,csv,nanjin,./data/nanjin/2024-07-30_14:44:52
./apps_mix/a2a_b/4B,nanjin,8,l,100,1,csv,nanjin,./data/nanjin/2024-07-30_14:44:59
./apps_mix/a2a_b/8B,nanjin,8,l,100,1,csv,nanjin,./data/nanjin/2024-07-30_14:45:07
./apps_mix/a2a_b/64B,nanjin,8,l,100,1,csv,nanjin,./data/nanjin/2024-07-30_14:45:14
./apps_mix/a2a_b/512B,nanjin,8,l,100,1,csv,nanjin,./data/nanjin/2024-07-30_14:45:21
./apps_mix/a2a_b/4KiB,nanjin,8,l,100,1,csv,nanjin,./data/nanjin/2024-07-30_14:45:28
./apps_mix/a2a_b/32KiB,nanjin,8,l,100,1,csv,nanjin,./data/nanjin/2024-07-30_14:45:36
./apps_mix/a2a_b/256KiB,nanjin,8,l,100,1,csv,nanjin,./data/nanjin/2024-07-30_14:45:44
./apps_mix/a2a_b/2MiB,nanjin,8,l,100,1,csv,nanjin,./data/nanjin/2024-07-30_14:45:53
./apps_mix/a2a_b/16MiB,nanjin,8,l,100,1,csv,nanjin,./data/nanjin/2024-07-30_14:46:01
./apps_mix/a2a_b/128MiB,nanjin,8,l,100,1,csv,nanjin,./data/nanjin/2024-07-30_14:46:16
./apps_mix/a2a_b/1GiB,nanjin,8,l,100,1,csv,nanjin,./data/nanjin/2024-07-30_14:47:28
./apps_mix/a2a_b/8GiB,nanjin,8,l,100,1,csv,nanjin,./data/nanjin/2024-07-30_14:47:34
./apps_mix/a2a_b/1B,nanjin,8,l,100,64,csv,nanjin,./data/nanjin/2024-07-30_14:47:41
./apps_mix/a2a_b/4B,nanjin,8,l,100,64,csv,nanjin,./data/nanjin/2024-07-30_14:47:48
./apps_mix/a2a_b/8B,nanjin,8,l,100,64,csv,nanjin,./data/nanjin/2024-07-30_14:47:55
./apps_mix/a2a_b/64B,nanjin,8,l,100,64,csv,nanjin,./data/nanjin/2024-07-30_14:48:03
./apps_mix/a2a_b/512B,nanjin,8,l,100,64,csv,nanjin,./data/nanjin/2024-07-30_14:48:10
./apps_mix/a2a_b/4KiB,nanjin,8,l,100,64,csv,nanjin,./data/nanjin/2024-07-30_14:48:17
./apps_mix/a2a_b/32KiB,nanjin,8,l,100,64,csv,nanjin,./data/nanjin/2024-07-30_14:48:25
./apps_mix/a2a_b/256KiB,nanjin,8,l,100,64,csv,nanjin,./data/nanjin/2024-07-30_14:48:33
./apps_mix/a2a_b/2MiB,nanjin,8,l,100,64,csv,nanjin,./data/nanjin/2024-07-30_14:48:42
./apps_mix/a2a_b/16MiB,nanjin,8,l,100,64,csv,nanjin,./data/nanjin/2024-07-30_14:48:50
./apps_mix/a2a_b/128MiB,nanjin,8,l,100,64,csv,nanjin,./data/nanjin/2024-07-30_14:49:05
./apps_mix/a2a_b/1GiB,nanjin,8,l,100,64,csv,nanjin,./data/nanjin/2024-07-30_14:50:17
./apps_mix/a2a_b/8GiB,nanjin,8,l,100,64,csv,nanjin,./data/nanjin/2024-07-30_14:50:23
./apps_mix/ardc_b/4B,nanjin,8,l,100,1,csv,nanjin,./data/nanjin/2024-07-30_14:53:01
./apps_mix/ardc_b/8B,nanjin,8,l,100,1,csv,nanjin,./data/nanjin/2024-07-30_14:53:08
./apps_mix/ardc_b/64B,nanjin,8,l,100,1,csv,nanjin,./data/nanjin/2024-07-30_14:53:16
./apps_mix/ardc_b/512B,nanjin,8,l,100,1,csv,nanjin,./data/nanjin/2024-07-30_14:53:23
./apps_mix/ardc_b/4KiB,nanjin,8,l,100,1,csv,nanjin,./data/nanjin/2024-07-30_14:53:30
./apps_mix/ardc_b/32KiB,nanjin,8,l,100,1,csv,nanjin,./data/nanjin/2024-07-30_14:53:37
./apps_mix/ardc_b/256KiB,nanjin,8,l,100,1,csv,nanjin,./data/nanjin/2024-07-30_14:53:45
./apps_mix/ardc_b/2MiB,nanjin,8,l,100,1,csv,nanjin,./data/nanjin/2024-07-30_14:53:56
./apps_mix/ardc_b/16MiB,nanjin,8,l,100,1,csv,nanjin,./data/nanjin/2024-07-30_14:54:05
./apps_mix/ardc_b/128MiB,nanjin,8,l,100,1,csv,nanjin,./data/nanjin/2024-07-30_14:54:24
./apps_mix/ardc_b/1GiB,nanjin,8,l,100,1,csv,nanjin,./data/nanjin/2024-07-30_14:56:17
./apps_mix/ardc_b/4B,nanjin,4,l,100,1,csv,nanjin,./data/nanjin/2024-07-30_15:03:15
./apps_mix/ardc_b/8B,nanjin,4,l,100,1,csv,nanjin,./data/nanjin/2024-07-30_15:03:21
./apps_mix/ardc_b/64B,nanjin,4,l,100,1,csv,nanjin,./data/nanjin/2024-07-30_15:03:27
./apps_mix/ardc_b/512B,nanjin,4,l,100,1,csv,nanjin,./data/nanjin/2024-07-30_15:03:34
./apps_mix/ardc_b/4KiB,nanjin,4,l,100,1,csv,nanjin,./data/nanjin/2024-07-30_15:03:40
./apps_mix/ardc_b/32KiB,nanjin,4,l,100,1,csv,nanjin,./data/nanjin/2024-07-30_15:03:46
./apps_mix/ardc_b/256KiB,nanjin,4,l,100,1,csv,nanjin,./data/nanjin/2024-07-30_15:03:53
./apps_mix/ardc_b/2MiB,nanjin,4,l,100,1,csv,nanjin,./data/nanjin/2024-07-30_15:04:01
./apps_mix/ardc_b/16MiB,nanjin,4,l,100,1,csv,nanjin,./data/nanjin/2024-07-30_15:04:09
./apps_mix/ardc_b/128MiB,nanjin,4,l,100,1,csv,nanjin,./data/nanjin/2024-07-30_15:04:26
./apps_mix/ardc_b/1GiB,nanjin,4,l,100,1,csv,nanjin,./data/nanjin/2024-07-30_15:06:02
./apps_mix/ardc_b/8GiB,nanjin,4,l,100,1,csv,nanjin,./data/nanjin/2024-07-30_15:16:05
./apps_mix/ardc_b/4B,nanjin,2,l,100,1,csv,nanjin,./data/nanjin/2024-07-30_15:17:15
./apps_mix/ardc_b/8B,nanjin,2,l,100,1,csv,nanjin,./data/nanjin/2024-07-30_15:17:21
./apps_mix/ardc_b/64B,nanjin,2,l,100,1,csv,nanjin,./data/nanjin/2024-07-30_15:17:27
./apps_mix/ardc_b/512B,nanjin,2,l,100,1,csv,nanjin,./data/nanjin/2024-07-30_15:17:33
./apps_mix/ardc_b/4KiB,nanjin,2,l,100,1,csv,nanjin,./data/nanjin/2024-07-30_15:17:39
./apps_mix/ardc_b/32KiB,nanjin,2,l,100,1,csv,nanjin,./data/nanjin/2024-07-30_15:17:45
./apps_mix/ardc_b/256KiB,nanjin,2,l,100,1,csv,nanjin,./data/nanjin/2024-07-30_15:17:52
./apps_mix/ardc_b/2MiB,nanjin,2,l,100,1,csv,nanjin,./data/nanjin/2024-07-30_15:17:59
./apps_mix/ardc_b/16MiB,nanjin,2,l,100,1,csv,nanjin,./data/nanjin/2024-07-30_15:18:06
./apps_mix/ardc_b/128MiB,nanjin,2,l,100,1,csv,nanjin,./data/nanjin/2024-07-30_15:18:18
./apps_mix/ardc_b/1GiB,nanjin,2,l,100,1,csv,nanjin,./data/nanjin/2024-07-30_15:19:26
./apps_mix/ardc_b/8GiB,nanjin,2,l,100,1,csv,nanjin,./data/nanjin/2024-07-30_15:27:51
./apps_mix/inc_b/1B,nanjin,8,l,100,1,csv,nanjin,./data/nanjin/2024-07-30_15:29:16
./apps_mix/inc_b/4B,nanjin,8,l,100,1,csv,nanjin,./data/nanjin/2024-07-30_15:29:23
./apps_mix/inc_b/8B,nanjin,8,l,100,1,csv,nanjin,./data/nanjin/2024-07-30_15:29:30
./apps_mix/inc_b/64B,nanjin,8,l,100,1,csv,nanjin,./data/nanjin/2024-07-30_15:29:37
./apps_mix/inc_b/512B,nanjin,8,l,100,1,csv,nanjin,./data/nanjin/2024-07-30_15:29:44
./apps_mix/inc_b/4KiB,nanjin,8,l,100,1,csv,nanjin,./data/nanjin/2024-07-30_15:29:51
./apps_mix/inc_b/32KiB,nanjin,8,l,100,1,csv,nanjin,./data/nanjin/2024-07-30_15:29:59
./apps_mix/inc_b/256KiB,nanjin,8,l,100,1,csv,nanjin,./data/nanjin/2024-07-30_15:30:06
./apps_mix/inc_b/2MiB,nanjin,8,l,100,1,csv,nanjin,./data/nanjin/2024-07-30_15:30:14
./apps_mix/inc_b/16MiB,nanjin,8,l,100,1,csv,nanjin,./data/nanjin/2024-07-30_15:30:22
./apps_mix/inc_b/128MiB,nanjin,8,l,100,1,csv,nanjin,./data/nanjin/2024-07-30_15:30:34
./apps_mix/inc_b/1GiB,nanjin,8,l,100,1,csv,nanjin,./data/nanjin/2024-07-30_15:31:22
./apps_mix/inc_b/8GiB,nanjin,8,l,100,1,csv,nanjin,./data/nanjin/2024-07-30_15:32:08
./apps_mix/inc_b/1B,nanjin,8,l,100,64,csv,nanjin,./data/nanjin/2024-07-30_15:32:15
./apps_mix/inc_b/4B,nanjin,8,l,100,64,csv,nanjin,./data/nanjin/2024-07-30_15:32:22
./apps_mix/inc_b/8B,nanjin,8,l,100,64,csv,nanjin,./data/nanjin/2024-07-30_15:32:30
./apps_mix/inc_b/64B,nanjin,8,l,100,64,csv,nanjin,./data/nanjin/2024-07-30_15:32:37
./apps_mix/inc_b/512B,nanjin,8,l,100,64,csv,nanjin,./data/nanjin/2024-07-30_15:32:44
./apps_mix/inc_b/4KiB,nanjin,8,l,100,64,csv,nanjin,./data/nanjin/2024-07-30_15:32:51
./apps_mix/inc_b/32KiB,nanjin,8,l,100,64,csv,nanjin,./data/nanjin/2024-07-30_15:32:58
./apps_mix/inc_b/256KiB,nanjin,8,l,100,64,csv,nanjin,./data/nanjin/2024-07-30_15:33:05
./apps_mix/inc_b/2MiB,nanjin,8,l,100,64,csv,nanjin,./data/nanjin/2024-07-30_15:33:14
./apps_mix/inc_b/16MiB,nanjin,8,l,100,64,csv,nanjin,./data/nanjin/2024-07-30_15:33:21
./apps_mix/inc_b/128MiB,nanjin,8,l,100,64,csv,nanjin,./data/nanjin/2024-07-30_15:33:33
./apps_mix/inc_b/1GiB,nanjin,8,l,100,64,csv,nanjin,./data/nanjin/2024-07-30_15:34:22
./apps_mix/inc_b/8GiB,nanjin,8,l,100,64,csv,nanjin,./data/nanjin/2024-07-30_15:35:08
./apps_mix/inc_b/1B,nanjin,4,l,100,1,csv,nanjin,./data/nanjin/2024-07-30_15:35:42
./apps_mix/inc_b/4B,nanjin,4,l,100,1,csv,nanjin,./data/nanjin/2024-07-30_15:35:48
./apps_mix/inc_b/8B,nanjin,4,l,100,1,csv,nanjin,./data/nanjin/2024-07-30_15:35:54
./apps_mix/inc_b/64B,nanjin,4,l,100,1,csv,nanjin,./data/nanjin/2024-07-30_15:36:00
./apps_mix/inc_b/512B,nanjin,4,l,100,1,csv,nanjin,./data/nanjin/2024-07-30_15:36:06
./apps_mix/inc_b/4KiB,nanjin,4,l,100,1,csv,nanjin,./data/nanjin/2024-07-30_15:36:12
./apps_mix/inc_b/32KiB,nanjin,4,l,100,1,csv,nanjin,./data/nanjin/2024-07-30_15:36:19
./apps_mix/inc_b/256KiB,nanjin,4,l,100,1,csv,nanjin,./data/nanjin/2024-07-30_15:36:25
./apps_mix/inc_b/2MiB,nanjin,4,l,100,1,csv,nanjin,./data/nanjin/2024-07-30_15:36:32
./apps_mix/inc_b/16MiB,nanjin,4,l,100,1,csv,nanjin,./data/nanjin/2024-07-30_15:36:38
./apps_mix/inc_b/128MiB,nanjin,4,l,100,1,csv,nanjin,./data/nanjin/2024-07-30_15:36:46
./apps_mix/inc_b/1GiB,nanjin,4,l,100,1,csv,nanjin,./data/nanjin/2024-07-30_15:37:10
./apps_mix/inc_b/8GiB,nanjin,4,l,100,1,csv,nanjin,./data/nanjin/2024-07-30_15:37:55
./apps_mix/inc_b/1B,nanjin,4,l,100,64,csv,nanjin,./data/nanjin/2024-07-30_15:38:01
./apps_mix/inc_b/4B,nanjin,4,l,100,64,csv,nanjin,./data/nanjin/2024-07-30_15:38:07
./apps_mix/inc_b/8B,nanjin,4,l,100,64,csv,nanjin,./data/nanjin/2024-07-30_15:38:13
./apps_mix/inc_b/64B,nanjin,4,l,100,64,csv,nanjin,./data/nanjin/2024-07-30_15:38:20
./apps_mix/inc_b/512B,nanjin,4,l,100,64,csv,nanjin,./data/nanjin/2024-07-30_15:38:26
./apps_mix/inc_b/4KiB,nanjin,4,l,100,64,csv,nanjin,./data/nanjin/2024-07-30_15:38:32
./apps_mix/inc_b/32KiB,nanjin,4,l,100,64,csv,nanjin,./data/nanjin/2024-07-30_15:38:38
./apps_mix/inc_b/256KiB,nanjin,4,l,100,64,csv,nanjin,./data/nanjin/2024-07-30_15:38:45
./apps_mix/inc_b/2MiB,nanjin,4,l,100,64,csv,nanjin,./data/nanjin/2024-07-30_15:38:51
./apps_mix/inc_b/16MiB,nanjin,4,l,100,64,csv,nanjin,./data/nanjin/2024-07-30_15:38:58
./apps_mix/inc_b/128MiB,nanjin,4,l,100,64,csv,nanjin,./data/nanjin/2024-07-30_15:39:06
./apps_mix/inc_b/1GiB,nanjin,4,l,100,64,csv,nanjin,./data/nanjin/2024-07-30_15:39:29
./apps_mix/inc_b/8GiB,nanjin,4,l,100,64,csv,nanjin,./data/nanjin/2024-07-30_15:40:15
./apps_mix/inc_b/1B,nanjin,2,l,100,1,csv,nanjin,./data/nanjin/2024-07-30_15:40:45
./apps_mix/inc_b/4B,nanjin,2,l,100,1,csv,nanjin,./data/nanjin/2024-07-30_15:40:51
./apps_mix/inc_b/8B,nanjin,2,l,100,1,csv,nanjin,./data/nanjin/2024-07-30_15:40:58
./apps_mix/inc_b/64B,nanjin,2,l,100,1,csv,nanjin,./data/nanjin/2024-07-30_15:41:04
./apps_mix/inc_b/512B,nanjin,2,l,100,1,csv,nanjin,./data/nanjin/2024-07-30_15:41:10
./apps_mix/inc_b/4KiB,nanjin,2,l,100,1,csv,nanjin,./data/nanjin/2024-07-30_15:41:16
./apps_mix/inc_b/32KiB,nanjin,2,l,100,1,csv,nanjin,./data/nanjin/2024-07-30_15:41:22
./apps_mix/inc_b/256KiB,nanjin,2,l,100,1,csv,nanjin,./data/nanjin/2024-07-30_15:41:28
./apps_mix/inc_b/2MiB,nanjin,2,l,100,1,csv,nanjin,./data/nanjin/2024-07-30_15:41:34
./apps_mix/inc_b/16MiB,nanjin,2,l,100,1,csv,nanjin,./data/nanjin/2024-07-30_15:41:40
./apps_mix/inc_b/128MiB,nanjin,2,l,100,1,csv,nanjin,./data/nanjin/2024-07-30_15:41:47
./apps_mix/inc_b/1GiB,nanjin,2,l,100,1,csv,nanjin,./data/nanjin/2024-07-30_15:41:59
./apps_mix/inc_b/8GiB,nanjin,2,l,100,1,csv,nanjin,./data/nanjin/2024-07-30_15:42:52
./apps_mix/inc_b/1B,nanjin,2,l,100,64,csv,nanjin,./data/nanjin/2024-07-30_15:42:58
./apps_mix/inc_b/4B,nanjin,2,l,100,64,csv,nanjin,./data/nanjin/2024-07-30_15:43:04
./apps_mix/inc_b/8B,nanjin,2,l,100,64,csv,nanjin,./data/nanjin/2024-07-30_15:43:11
./apps_mix/inc_b/64B,nanjin,2,l,100,64,csv,nanjin,./data/nanjin/2024-07-30_15:43:17
./apps_mix/inc_b/512B,nanjin,2,l,100,64,csv,nanjin,./data/nanjin/2024-07-30_15:43:23
./apps_mix/inc_b/4KiB,nanjin,2,l,100,64,csv,nanjin,./data/nanjin/2024-07-30_15:43:29
./apps_mix/inc_b/32KiB,nanjin,2,l,100,64,csv,nanjin,./data/nanjin/2024-07-30_15:43:35
./apps_mix/inc_b/256KiB,nanjin,2,l,100,64,csv,nanjin,./data/nanjin/2024-07-30_15:43:41
./apps_mix/inc_b/2MiB,nanjin,2,l,100,64,csv,nanjin,./data/nanjin/2024-07-30_15:43:47
./apps_mix/inc_b/16MiB,nanjin,2,l,100,64,csv,nanjin,./data/nanjin/2024-07-30_15:43:53
./apps_mix/inc_b/128MiB,nanjin,2,l,100,64,csv,nanjin,./data/nanjin/2024-07-30_15:44:00
./apps_mix/inc_b/1GiB,nanjin,2,l,100,64,csv,nanjin,./data/nanjin/2024-07-30_15:44:12
./apps_mix/inc_b/8GiB,nanjin,2,l,100,64,csv,nanjin,./data/nanjin/2024-07-30_15:45:06
./apps_mix/ardc_b/4B,nanjin,8,l,100,1,csv,nanjin,./data/nanjin/2024-07-30_15:46:49
./apps_mix/ardc_b/8B,nanjin,8,l,100,1,csv,nanjin,./data/nanjin/2024-07-30_15:46:56
./apps_mix/ardc_b/64B,nanjin,8,l,100,1,csv,nanjin,./data/nanjin/2024-07-30_15:47:04
./apps_mix/ardc_b/512B,nanjin,8,l,100,1,csv,nanjin,./data/nanjin/2024-07-30_15:47:11
./apps_mix/ardc_b/4KiB,nanjin,8,l,100,1,csv,nanjin,./data/nanjin/2024-07-30_15:47:18
./apps_mix/ardc_b/32KiB,nanjin,8,l,100,1,csv,nanjin,./data/nanjin/2024-07-30_15:47:25
./apps_mix/ardc_b/256KiB,nanjin,8,l,100,1,csv,nanjin,./data/nanjin/2024-07-30_15:47:33
./apps_mix/ardc_b/2MiB,nanjin,8,l,100,1,csv,nanjin,./data/nanjin/2024-07-30_15:47:44
./apps_mix/ardc_b/16MiB,nanjin,8,l,100,1,csv,nanjin,./data/nanjin/2024-07-30_15:47:53
./apps_mix/ardc_b/128MiB,nanjin,8,l,100,1,csv,nanjin,./data/nanjin/2024-07-30_15:48:12
./apps_mix/ardc_b/1GiB,nanjin,8,l,100,1,csv,nanjin,./data/nanjin/2024-07-30_15:50:04
./apps_mix/ardc_b/8GiB,nanjin,8,l,100,1,csv,nanjin,./data/nanjin/2024-07-30_16:00:07
