0_Avg-Duration_s,0_Min-Duration_s,0_Max-Duration_s,0_Median-Duration_s
4.9631e-05,3.09e-07,0.000233444,2.216e-06
1.3397e-05,1.479e-06,0.000188547,2.153e-06
1.6851e-05,1.223e-06,0.0002399,2.287e-06
1.4312e-05,3.65e-07,0.000179152,2.016e-06
2.94e-05,2.85e-07,0.000238631,2.16e-06
2.7318e-05,1.826e-06,0.000261758,2.209e-06
1.2653e-05,1.741e-06,0.000185871,2.071e-06
1.5005e-05,4.07e-07,0.000112012,2.149e-06
3.3053e-05,3.47e-07,0.000168745,5.952e-06
1.6797e-05,1.72e-06,0.000213536,2.192e-06
1.087e-05,1.45e-06,0.000211934,2.068e-06
1.3583e-05,1.636e-06,0.000244765,2.091e-06
3.8321e-05,2.87e-07,0.000301086,2.533e-06
1.6156e-05,1.615e-06,0.000114531,2.242e-06
1.8552e-05,1.805e-06,0.000279024,1.985e-06
1.8226e-05,1.373e-06,0.00024182,2.078e-06
3.0778e-05,2.92e-07,0.000245514,2.023e-06
1.9457e-05,1.599e-06,0.000163311,2.157e-06
4.0313e-05,1.451e-06,0.000215328,2.167e-06
7.4812e-05,1.51e-06,0.000486215,2.506e-06
9.2685e-05,2.84e-07,0.000515744,4.4526e-05
6.828e-05,1.578e-06,0.000426916,1.2704e-05
3.4559e-05,1.628e-06,0.000227376,2.544e-06
3.8458e-05,1.462e-06,0.000264301,2.353e-06
0.000114385,3.01e-07,0.000517667,4.3961e-05
3.9805e-05,3.69e-07,0.0002227,2.334e-06
4.1552e-05,1.675e-06,0.000236174,7.904e-06
2.902e-05,2.77e-07,0.000136781,2.307e-06
5.8292e-05,3.51e-07,0.000183543,4.4532e-05
4.9046e-05,3.27e-07,0.000284559,3.71e-06
6.8478e-05,3.03e-07,0.000347436,7.159e-06
4.6899e-05,3.44e-07,0.000193498,2.6615e-05
6.2446e-05,3.45e-07,0.000211765,4.9204e-05
4.3309e-05,3.03e-07,0.000279763,1.3609e-05
3.4987e-05,1.618e-06,0.000184265,5.817e-06
2.7236e-05,1.581e-06,0.000139483,2.253e-06
4.7761e-05,3.28e-07,0.000133698,3.7533e-05
3.0504e-05,1.627e-06,0.00017963,2.552e-06
2.2671e-05,1.42e-06,0.000102038,2.18e-06
1.76e-05,1.579e-06,0.000130264,2.44e-06
4.4185e-05,2.88e-07,0.00019865,2.3849e-05
2.0109e-05,1.434e-06,0.000143339,2.056e-06
2.4822e-05,1.509e-06,0.000139008,2.33e-06
3.0863e-05,3.74e-07,0.000233044,2.132e-06
8.1076e-05,3.21e-07,0.000273084,3.9011e-05
1.461e-05,1.468e-06,0.00018885,2.148e-06
1.5485e-05,1.661e-06,0.000153833,2.174e-06
1.3245e-05,1.493e-06,0.000156827,2.098e-06
2.5442e-05,3.08e-07,0.000123526,1.3188e-05
1.4027e-05,3.37e-07,5.9334e-05,2.277e-06
1.2917e-05,3.47e-07,5.8782e-05,2.176e-06
1.1908e-05,3.14e-07,6.8538e-05,2.357e-06
3.5567e-05,2.96e-07,0.000132698,1.1199e-05
